Item,RM,BM,Brand,Quality,SPL,TT,MTM,Purpose,Type,D1,W1,L1,D2,L2,Zn,D3,L3,A1_DEG,D1_Inch,W1_Inch,L1_Inch,Is PL,ROL,CETSH,Template or Variant Of,Description,EOL,Created By,Creation
HR2XRD01HS1,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,14,,100,,,,,,,-,-,-,No,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø14x100,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01HT9,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,14,,150,,,,,,,-,-,-,No,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø14x150,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01HU7,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,14,,170,,,,,,,-,-,-,No,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø14x170,31-12-2099,aditya@rigpl.com,17-01-2012 18:44
HR2XRD01HW3,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,14.9,,150,,,,,,,-,-,-,No,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø14.9x150,31-12-2099,ramesh.pant@rigpl.com,29-08-2013 19:01
HR2XRD01HX0,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,15,,75,,,,,,,-,-,-,No,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø15x75,31-12-2099,Administrator,25-02-2011 06:04
HR2XRD01HY8,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,15,,100,,,,,,,-,-,-,No,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø15x100,31-12-2099,Administrator,25-02-2011 06:04
HR2XRD01HZ6,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,15,,150,,,,,,,-,-,-,No,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø15x150,31-12-2099,aditya@rigpl.com,02-09-2011 12:43
HR2XRD01J14,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,15.5,,100,,,,,,,-,-,-,No,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø15.5x100,31-12-2099,Administrator,25-02-2011 06:04
HR2XRD01J22,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,15.875,,101.6,,,,,,,05-Aug,-,4,Yes,,82073000,H2RD-Round Tool Bits-BSW,"HSS Rohit- 2X  Round Ø5/8""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01J30,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,15.875,,152.4,,,,,,,05-Aug,-,6,Yes,,82073000,H2RD-Round Tool Bits-BSW,"HSS Rohit- 2X  Round Ø5/8""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01J48,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,15.875,,203.2,,,,,,,05-Aug,-,8,Yes,,82073000,H2RD-Round Tool Bits-BSW,"HSS Rohit- 2X  Round Ø5/8""x8""",31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01J55,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,16,,75,,,,,,,-,-,-,No,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø16x75,31-12-2099,Administrator,25-02-2011 06:04
HR2XRD01J63,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,16,,100,,,,,,,-,-,-,Yes,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø16x100,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01J71,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,16,,150,,,,,,,-,-,-,Yes,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø16x150,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01J89,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,16,,200,,,,,,,-,-,-,Yes,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø16x200,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01J97,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,16,,300,,,,,,,-,-,-,No,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø16x300,31-12-2099,ramesh.pant@rigpl.com,07-07-2012 12:29
HR2XRD01JA9,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,17,,150,,,,,,,-,-,-,No,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø17x150,31-12-2099,Administrator,25-02-2011 06:04
HR2XRD01JB7,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,19,,100,,,,,,,-,-,-,Yes,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø19x100,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01JC5,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,19,,150,,,,,,,-,-,-,Yes,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø19x150,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01JD2,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,19,,200,,,,,,,-,-,-,Yes,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø19x200,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01JE0,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,19.05,,101.6,,,,,,,03-Apr,-,4,Yes,,82073000,H2RD-Round Tool Bits-BSW,"HSS Rohit- 2X  Round Ø3/4""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01JF8,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,19.05,,152.4,,,,,,,03-Apr,-,6,Yes,,82073000,H2RD-Round Tool Bits-BSW,"HSS Rohit- 2X  Round Ø3/4""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01JG6,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,19.05,,203.2,,,,,,,03-Apr,-,8,Yes,,82073000,H2RD-Round Tool Bits-BSW,"HSS Rohit- 2X  Round Ø3/4""x8""",31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01JH4,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,20,,100,,,,,,,-,-,-,Yes,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø20x100,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01JJ9,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,20,,150,,,,,,,-,-,-,Yes,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø20x150,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01JK7,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,20,,200,,,,,,,-,-,-,Yes,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø20x200,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01JL5,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,20,,230,,,,,,,-,-,-,No,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø20x230,31-12-2099,aditya@rigpl.com,08-12-2011 12:05
HR2XRD01JM3,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,22.225,,101.6,,,,,,,07-Aug,-,4,No,,82073000,H2RD-Round Tool Bits-BSW,"HSS Rohit- 2X  Round Ø7/8""x4""",31-12-2099,ramesh.pant@rigpl.com,11-10-2012 10:03
HR2XRD01JN0,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,25,,100,,,,,,,-,-,-,Yes,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø25x100,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01JP6,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,25,,150,,,,,,,-,-,-,Yes,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø25x150,31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01JQ4,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,25,,200,,,,,,,-,-,-,Yes,,82073000,H2RD-Round Tool Bits-Metric-12mm and above,HSS Rohit- 2X  Round Ø25x200,31-12-2099,Administrator,02-01-2011 07:20
HR2XRD01JR2,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,25.4,,101.6,,,,,,,1,-,4,Yes,,82073000,H2RD-Round Tool Bits-BSW,"HSS Rohit- 2X  Round Ø1""x4""",31-12-2099,Administrator,25-02-2011 06:04
HR2XRD01JS9,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,25.4,,152.4,,,,,,,1,-,6,Yes,,82073000,H2RD-Round Tool Bits-BSW,"HSS Rohit- 2X  Round Ø1""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR2XRD01JT7,-,HSS,Rohit,H-2X,None,Round Tool Bits,-,-,-,25.4,,203.2,,,,,,,1,-,8,Yes,,82073000,H2RD-Round Tool Bits-BSW,"HSS Rohit- 2X  Round Ø1""x8""",31-12-2099,Administrator,06-10-2010 17:30
HR44RD01JU3,-,HSS,Rohit,H-3X,EC500,Round Tool Bits,-,-,-,4,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X EC500 Round Ø4x100,31-12-2099,aditya@rigpl.com,16-11-2011 12:09
HR44RD01JV1,-,HSS,Rohit,H-3X,EC500,Round Tool Bits,-,-,-,5,,150,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X EC500 Round Ø5x150,31-12-2099,ramesh.pant@rigpl.com,18-05-2012 15:17
HR44RD01JW9,-,HSS,Rohit,H-3X,EC500,Round Tool Bits,-,-,-,6,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-6mm to 9.9mm,HSS Rohit- 3X EC500 Round Ø6x100,31-12-2099,aditya@rigpl.com,16-11-2011 12:10
HR44RD01JX6,-,HSS,Rohit,H-3X,EC500,Round Tool Bits,-,-,-,6,,150,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-6mm to 9.9mm,HSS Rohit- 3X EC500 Round Ø6x150,31-12-2099,aditya@rigpl.com,16-11-2011 12:10
HR44RD01JY4,-,HSS,Rohit,H-3X,EC500,Round Tool Bits,-,-,-,12.7,,152.4,,,,,,,01-Feb,-,6,No,,82073000,H4RD-Round Tool Bits-BSW-10mm and above,"HSS Rohit- 3X EC500 Round Ø1/2""x6""",31-12-2099,ramesh.pant@rigpl.com,06-05-2014 18:02
HR44RD01JZ2,-,HSS,Rohit,H-3X,EC500,Round Tool Bits,-,-,-,15.875,,152.4,,,,,,,05-Aug,-,6,No,,82073000,H4RD-Round Tool Bits-BSW-10mm and above,"HSS Rohit- 3X EC500 Round Ø5/8""x6""",31-12-2099,ramesh.pant@rigpl.com,06-05-2014 18:05
HR4XRD01K03,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,1.5,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø1.5x100,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01K11,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,2,,75,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø2x75,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01K29,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,2,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø2x100,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01K37,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,2.381,,63.5,,,,,,,Mar-32,-,2+1/2,No,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø3/32""x2+1/2""",31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01K45,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,2.381,,76.2,,,,,,,Mar-32,-,3,No,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø3/32""x3""",31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01K52,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,2.4,,75,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø2.4x75,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01K78,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,2.5,,65,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø2.5x65,31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01K86,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,2.5,,75,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø2.5x75,31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01K94,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,2.5,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø2.5x100,31-12-2099,ramesh.pant@rigpl.com,03-07-2012 11:35
HR4XRD01KB4,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,3,,75,,,,,,,-,-,-,Yes,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø3x75,31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01KC2,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,3,,100,,,,,,,-,-,-,Yes,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø3x100,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR4XRD01KD9,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,3,,150,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø3x150,31-12-2099,ramesh.pant@rigpl.com,19-12-2012 16:46
HR4XRD01KF5,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,3.175,,76.2,,,,,,,01-Aug,-,3,Yes,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø1/8""x3""",31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01KG3,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,3.175,,101.6,,,,,,,01-Aug,-,4,Yes,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø1/8""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01KH1,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,3.3,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø3.3x100,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01KJ6,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,3.45,,75,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø3.45x75,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01KM0,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,3.5,,75,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø3.5x75,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01KN7,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,3.5,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø3.5x100,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01KP3,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,3.77,,75,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø3.77x75,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01KQ1,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,3.969,,76.2,,,,,,,May-32,-,3,No,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø5/32""x3""",31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01KR9,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,3.969,,101.6,,,,,,,May-32,-,4,No,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø5/32""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01KT4,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4,,75,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø4x75,31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01KU2,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4,,100,,,,,,,-,-,-,No,25,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø4x100,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR4XRD01KV0,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4,,150,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø4x150,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01KW8,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4.03,,75,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø4.03x75,31-12-2099,ramesh.pant@rigpl.com,24-05-2013 13:46
HR4XRD01KX5,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4.07,,75,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø4.07x75,31-12-2099,ramesh.pant@rigpl.com,24-05-2013 13:50
HR4XRD01L02,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4.366,,101.6,,,,,,,Nov-64,-,4,No,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø11/64""x4""",31-12-2099,ramesh.pant@rigpl.com,06-07-2012 10:33
HR4XRD01KZ1,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4.366,,203.2,,,,,,,Nov-64,-,8,No,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø11/64""x8""",31-12-2099,ramesh.pant@rigpl.com,27-02-2014 16:00
HR4XRD01L28,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4.5,,75,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø4.5x75,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01L36,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4.5,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø4.5x100,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01L44,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4.5,,150,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø4.5x150,31-12-2099,Administrator,25-12-2010 13:06
HR4XRD01L51,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4.763,,76.2,,,,,,,Mar-16,-,3,Yes,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø3/16""x3""",31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01L69,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4.763,,101.6,,,,,,,Mar-16,-,4,Yes,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø3/16""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01L77,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,4.763,,152.4,,,,,,,Mar-16,-,6,Yes,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø3/16""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01L93,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5,,75,,,,,,,-,-,-,Yes,20,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø5x75,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR4XRD01LA5,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5,,100,,,,,,,-,-,-,Yes,10,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø5x100,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR4XRD01LB3,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5,,150,,,,,,,-,-,-,Yes,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø5x150,31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01LC1,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5.02,,75,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø5.02x75,31-12-2099,ramesh.pant@rigpl.com,23-10-2013 15:55
HR4XRD02SP3,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5.1,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø5.1x100,31-12-2099,abhinav@rigpl.com,28:41.9
HR4XRD01LE6,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5.5,,75,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø5.5x75,31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01LF4,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5.5,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø5.5x100,31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01LG2,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5.5,,150,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø5.5x150,31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01LH0,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5.556,,76.2,,,,,,,Jul-32,-,3,No,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø7/32""x3""",31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01LJ5,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5.556,,101.6,,,,,,,Jul-32,-,4,No,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø7/32""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01LK3,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5.556,,152.4,,,,,,,Jul-32,-,6,No,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø7/32""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01LL1,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5.6,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø5.6x100,31-12-2099,ramesh.pant@rigpl.com,03-07-2012 11:44
HR4XRD01LM9,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,5.7,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-upto 5.9mm,HSS Rohit- 3X  Round Ø5.7x100,31-12-2099,ramesh.pant@rigpl.com,04-03-2014 19:41
HR4XRD01LN6,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,6,,75,,,,,,,-,-,-,Yes,20,82073000,H4RD-Round Tool Bits-Metric-6mm to 9.9mm,HSS Rohit- 3X  Round Ø6x75,31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01LP2,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,6,,100,,,,,,,-,-,-,Yes,30,82073000,H4RD-Round Tool Bits-Metric-6mm to 9.9mm,HSS Rohit- 3X  Round Ø6x100,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR4XRD01LQ0,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,6,,150,,,,,,,-,-,-,Yes,2,82073000,H4RD-Round Tool Bits-Metric-6mm to 9.9mm,HSS Rohit- 3X  Round Ø6x150,31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01LR8,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,6,,200,,,,,,,-,-,-,Yes,,82073000,H4RD-Round Tool Bits-Metric-6mm to 9.9mm,HSS Rohit- 3X  Round Ø6x200,31-12-2099,Administrator,06-10-2010 17:30
HR4XRD01LT3,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,6.3,,100,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-6mm to 9.9mm,HSS Rohit- 3X  Round Ø6.3x100,31-12-2099,ramesh.pant@rigpl.com,04-03-2014 19:46
HR4XRD02PJ9,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,6.35,,70,,,,,,,-,-,-,No,,82073000,H4RD-Round Tool Bits-Metric-6mm to 9.9mm,HSS Rohit- 3X  Round Ø6.35x70,31-12-2099,ramesh.pant@rigpl.com,22:33.2
HR4XRD01LU1,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,6.35,,76.2,,,,,,,01-Apr,-,3,Yes,5,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø1/4""x3""",31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR4XRD01LV9,-,HSS,Rohit,H-3X,None,Round Tool Bits,-,-,-,6.35,,101.6,,,,,,,01-Apr,-,4,Yes,,82073000,H4RD-Round Tool Bits-BSW-upto 9.9mm,"HSS Rohit- 3X  Round Ø1/4""x4""",31-12-2099,Administrator,06-10-2010 17:30
