"Item","Series","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"HR44SQ00PL0","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Square Tool Bits","-","-","-",25.4,25.4,101.6,"","","","","",15,"1","1","4","No","","82078000","H4SQ-Square Tool Bits-BSW-13mm and above","HSS Rohit- 3X EC500 SQ 1""x1""x4"" 15°","2099-12-31","ramesh.pant@rigpl.com","2016-01-11 18:23:50.431606"
"HR44SQ00CD0","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Square Tool Bits","-","-","-",25.4,25.4,152.4,"","","","","",15,"1","1","6","Yes","","82078000","H4SQ-Square Tool Bits-BSW-13mm and above","HSS Rohit- 3X EC500 SQ 1""x1""x6"" 15°","2099-12-31","Administrator","2010-10-21 18:15:01"
"HR44SQ00CE8","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Square Tool Bits","-","-","-",25.4,25.4,203.2,"","","","","",15,"1","1","8","Yes","","82078000","H4SQ-Square Tool Bits-BSW-13mm and above","HSS Rohit- 3X EC500 SQ 1""x1""x8"" 15°","2099-12-31","Administrator","2010-10-21 18:15:01"
"HR4XSQ00CF6","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",2.381,2.381,63.5,"","","","","",15,"3/32","3/32","2+1/2","No","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 3/32""x3/32""x2+1/2"" 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CG4","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",2.381,2.381,76.2,"","","","","",15,"3/32","3/32","3","No","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 3/32""x3/32""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CH2","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",2.5,2.5,65,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 2.5x2.5x65 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CJ7","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",2.5,2.5,75,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 2.5x2.5x75 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CK5","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",3,3,75,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 3x3x75 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CL3","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",3,3,100,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 3x3x100 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CM1","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",3.175,3.175,76.2,"","","","","",15,"1/8","1/8","3","Yes","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 1/8""x1/8""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CN8","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",3.175,3.175,101.6,"","","","","",15,"1/8","1/8","4","Yes","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 1/8""x1/8""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CP4","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",3.175,3.175,152.4,"","","","","",15,"1/8","1/8","6","No","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 1/8""x1/8""x6"" 15°","2099-12-31","aditya@rigpl.com","2012-08-29 12:43:07"
"HR4XSQ00CQ2","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",3.969,3.969,76.2,"","","","","",15,"5/32","5/32","3","No","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 5/32""x5/32""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CR0","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",3.969,3.969,101.6,"","","","","",15,"5/32","5/32","4","No","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 5/32""x5/32""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CS7","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",4,4,75,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 4x4x75 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CT5","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",4,4,100,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 4x4x100 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CU3","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",4,4,150,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 4x4x150 15°","2099-12-31","Administrator","2010-12-25 15:11:13"
"HR4XSQ00CV1","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",4.763,4.763,76.2,"","","","","",15,"3/16","3/16","3","Yes","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 3/16""x3/16""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CW9","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",4.763,4.763,101.6,"","","","","",15,"3/16","3/16","4","Yes","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 3/16""x3/16""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CX6","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",4.763,4.763,152.4,"","","","","",15,"3/16","3/16","6","Yes","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 3/16""x3/16""x6"" 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00CY4","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",4.763,4.763,203.2,"","","","","",15,"3/16","3/16","8","No","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 3/16""x3/16""x8"" 15°","2099-12-31","Administrator","2010-12-25 15:11:13"
"HR4XSQ00CZ2","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",5,5,75,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 5x5x75 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00D03","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",5,5,100,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 5x5x100 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00D11","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",5,5,150,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 5x5x150 15°","2099-12-31","anuj@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00D29","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",5,5,200,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 5x5x200 15°","2099-12-31","ramesh.pant@rigpl.com","2012-07-17 12:52:04"
"HR4XSQ00D37","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",6,6,70,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 6x6x70 15°","2099-12-31","Administrator","2010-12-25 15:11:13"
"HR4XSQ00D45","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",6,6,75,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 6x6x75 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00D52","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",6,6,100,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 6x6x100 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00D60","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",6,6,150,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 6x6x150 15°","2099-12-31","anuj@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00D78","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",6,6,200,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS Rohit- 3X  SQ 6x6x200 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00D86","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",6.35,6.35,63.5,"","","","","",15,"1/4","1/4","2+1/2","No","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 1/4""x1/4""x2+1/2"" 15°","2099-12-31","anuj@rigpl.com","2012-05-07 11:21:00"
"HR4XSQ00D94","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",6.35,6.35,76.2,"","","","","",15,"1/4","1/4","3","Yes",70,"82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 1/4""x1/4""x3"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00DB4","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",6.35,6.35,101.6,"","","","","",15,"1/4","1/4","4","Yes",50,"82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 1/4""x1/4""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00DC2","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",6.35,6.35,152.4,"","","","","",15,"1/4","1/4","6","Yes",40,"82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 1/4""x1/4""x6"" 15°","2099-12-31","anuj@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00DD9","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",6.35,6.35,203.2,"","","","","",15,"1/4","1/4","8","Yes",20,"82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 3X  SQ 1/4""x1/4""x8"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00DE7","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",7,7,75,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 7x7x75 15°","2099-12-31","Administrator","2010-12-25 15:11:13"
"HR4XSQ00DF5","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",7,7,100,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 7x7x100 15°","2099-12-31","Administrator","2010-12-25 15:11:13"
"HR4XSQ00DG3","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",7,7,150,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 7x7x150 15°","2099-12-31","abhinav@rigpl.com","2012-04-25 15:18:58"
"HR4XSQ00DH1","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",7,7,200,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 7x7x200 15°","2099-12-31","Administrator","2010-12-25 15:11:13"
"HR4XSQ00DJ6","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",7.5,7.5,150,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 7.5x7.5x150 15°","2099-12-31","aditya@rigpl.com","2011-10-03 12:00:50"
"HR4XSQ00DK4","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",7.938,7.938,63.5,"","","","","",15,"5/16","5/16","2+1/2","No","","82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 5/16""x5/16""x2+1/2"" 15°","2099-12-31","ramesh.pant@rigpl.com","2012-06-16 11:08:12"
"HR4XSQ00DL2","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",7.938,7.938,76.2,"","","","","",15,"5/16","5/16","3","Yes",50,"82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 5/16""x5/16""x3"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00DN7","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",7.938,7.938,101.6,"","","","","",15,"5/16","5/16","4","Yes",40,"82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 5/16""x5/16""x4"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00DP3","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",7.938,7.938,152.4,"","","","","",15,"5/16","5/16","6","Yes",15,"82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 5/16""x5/16""x6"" 15°","2099-12-31","anuj@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00DQ1","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",7.938,7.938,203.2,"","","","","",15,"5/16","5/16","8","Yes",20,"82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 5/16""x5/16""x8"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00DS6","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",8,8,75,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 8x8x75 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00DT4","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",8,8,100,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 8x8x100 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00DU2","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",8,8,150,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 8x8x150 15°","2099-12-31","anuj@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00DV0","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",8,8,200,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 8x8x200 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00DW8","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9,9,75,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 9x9x75 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00DX5","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9,9,100,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 9x9x100 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00DY3","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9,9,150,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 9x9x150 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00DZ1","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9,9,200,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 9x9x200 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00E02","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9,9,250,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 9x9x250 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00E10","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9.2,9.2,200,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 9.2x9.2x200 15°","2099-12-31","aditya@rigpl.com","2011-08-27 12:01:41"
"HR4XSQ00NB4","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9.2,9.2,250,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 9.2x9.2x250 15°","2099-12-31","ramesh.pant@rigpl.com","2014-08-02 13:08:15.487632"
"HR4XSQ00E28","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9.525,9.525,63.5,"","","","","",15,"3/8","3/8","2+1/2","No","","82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 3/8""x3/8""x2+1/2"" 15°","2099-12-31","ramesh.pant@rigpl.com","2012-06-16 12:13:54"
"HR4XSQ00E36","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9.525,9.525,76.2,"","","","","",15,"3/8","3/8","3","Yes",250,"82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 3/8""x3/8""x3"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00E51","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9.525,9.525,101.6,"","","","","",15,"3/8","3/8","4","Yes",160,"82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 3/8""x3/8""x4"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00E69","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9.525,9.525,152.4,"","","","","",15,"3/8","3/8","6","Yes",60,"82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 3/8""x3/8""x6"" 15°","2099-12-31","anuj@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00E77","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9.525,9.525,203.2,"","","","","",15,"3/8","3/8","8","Yes",1250,"82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 3/8""x3/8""x8"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00E85","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9.525,9.525,254,"","","","","",15,"3/8","3/8","10","Yes",20,"82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 3/8""x3/8""x10"" 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00E93","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",9.525,9.525,304.8,"","","","","",15,"3/8","3/8","12","No","","82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 3/8""x3/8""x12"" 15°","2099-12-31","Administrator","2010-12-25 15:11:13"
"HR4XSQ00EA5","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",10,10,75,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 10x10x75 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00EB3","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",10,10,100,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 10x10x100 15°","2099-12-31","anuj@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00EC1","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",10,10,150,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 10x10x150 15°","2099-12-31","anuj@rigpl.com","2010-10-06 17:31:07"
"HR4XSQ00ED8","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",10,10,200,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 10x10x200 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
"HR4XSQ00EE6","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",10,10,250,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 10x10x250 15°","2099-12-31","Administrator","2010-10-06 17:31:08"
"HR4XSQ00NL2","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",10,10,300,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS Rohit- 3X  SQ 10x10x300 15°","2099-12-31","sushil.rathee@rigpl.com","2014-12-25 13:38:00.056540"
"HR4XSQ00EF4","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",11.113,11.113,101.6,"","","","","",15,"7/16","7/16","4","No","","82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 7/16""x7/16""x4"" 15°","2099-12-31","Administrator","2010-12-25 15:11:13"
"HR4XSQ00EG2","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",11.113,11.113,152.4,"","","","","",15,"7/16","7/16","6","No","","82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 3X  SQ 7/16""x7/16""x6"" 15°","2099-12-31","Administrator","2010-12-25 15:11:13"
"HR4XSQ00EH0","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",12,12,75,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 3X  SQ 12x12x75 15°","2099-12-31","Administrator","2010-10-06 17:31:08"
"HR4XSQ00EJ5","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",12,12,100,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 3X  SQ 12x12x100 15°","2099-12-31","Administrator","2010-10-06 17:31:08"
"HR4XSQ00EK3","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",12,12,150,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 3X  SQ 12x12x150 15°","2099-12-31","anuj@rigpl.com","2010-10-06 17:31:08"
"HR4XSQ00EL1","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",12,12,200,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 3X  SQ 12x12x200 15°","2099-12-31","Administrator","2010-10-06 17:31:08"
"HR4XSQ00EM9","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",12,12,250,"","","","","",15,"-","-","-","Yes","","82078000","H4SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 3X  SQ 12x12x250 15°","2099-12-31","Administrator","2010-10-06 17:31:08"
"HR4XSQ00MY4","NO-SERIES","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",12.3,12.3,200,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 3X  SQ 12.3x12.3x200 15°","2099-12-31","ramesh.pant@rigpl.com","2014-06-04 17:22:11"
