"Item","Series","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"HR1XMC00C53","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,18,240,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 18x18x240 ","2099-12-31","aditya@rigpl.com","2011-10-19 18:19:18"
"HR1XMC00C61","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,18,250,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 18x18x250 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00C79","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,18,260,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 18x18x260 ","2099-12-31","aditya@rigpl.com","2012-02-10 14:52:19"
"HR1XMC00C87","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,18,300,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 18x18x300 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00C95","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,25,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 18x25x150 ","2099-12-31","anuj@rigpl.com","2012-01-13 11:34:44"
"HR1XMC00CA7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,25,190,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 18x25x190 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00CB5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,25,200,"","","","","","","-","-","-","No",5,"82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 18x25x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00CC3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,25,240,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 18x25x240 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00CD0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,25,250,"","","","","","","-","-","-","No",1,"82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 18x25x250 ","2099-12-31","aditya@rigpl.com","2011-09-26 11:32:09"
"HR1XMC00CE8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,25,280,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 18x25x280 ","2099-12-31","aditya@rigpl.com","2012-02-10 14:35:48"
"HR1XMC00CF6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,25,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 18x25x300 ","2099-12-31","ramesh.pant@rigpl.com","2013-01-18 19:21:52"
"HR1XMC00CG4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,32,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 18x32x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00CH2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",18,32,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 18x32x300 ","2099-12-31","aditya@rigpl.com","2012-03-26 14:56:19"
"HR1XMC00CJ7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19,19,80,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 19x19x80 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00CK5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19,19,100,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 19x19x100 ","2099-12-31","ramesh.pant@rigpl.com","2013-01-28 10:10:29"
"HR1XMC00CL3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19,19,150,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 19x19x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00CM1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19,19,160,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 19x19x160 ","2099-12-31","anuj@rigpl.com","2012-04-18 10:58:15"
"HR1XMC00CN8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19,19,170,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 19x19x170 ","2099-12-31","ramesh.pant@rigpl.com","2012-11-22 18:09:49"
"HR1XMC00CP4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19,19,180,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 19x19x180 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00CQ2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19,19,200,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 19x19x200 ","2099-12-31","aditya@rigpl.com","2012-01-30 10:53:08"
"HR1XMC00CR0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19,19,250,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 19x19x250 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00CS7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19,19,300,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 19x19x300 ","2099-12-31","aditya@rigpl.com","2012-02-10 14:32:56"
"HR1XMC00CT5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19,35,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 19x35x300 ","2099-12-31","aditya@rigpl.com","2012-01-19 11:31:22"
"HR1XMC00CU3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19,39,350,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 19x39x350 ","2099-12-31","aditya@rigpl.com","2012-05-04 12:20:42"
"HR1XMC001K3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19.05,19.05,101.6,"","","","","","","3/4","3/4","4","No","","82078000","H1MC-Square Mandrels-BSW","HSS Rohit- 1X  Mandrel 3/4""x3/4""x4"" ","2099-12-31","ramesh.pant@rigpl.com","2013-11-12 17:49:35"
"HR1XMC001L1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19.05,19.05,152.4,"","","","","","","3/4","3/4","6","No","","82078000","H1MC-Square Mandrels-BSW","HSS Rohit- 1X  Mandrel 3/4""x3/4""x6"" ","2099-12-31","ramesh.pant@rigpl.com","2013-11-12 17:56:20"
"HR1XMC00CV1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19.05,38.1,304.8,"","","","","","","3/4","1+1/2","12","No","","82078000","H1MC-Rectangular Mandrels-BSW","HSS Rohit- 1X  Mandrel 3/4""x1+1/2""x12"" ","2099-12-31","aditya@rigpl.com","2011-10-14 12:04:36"
"HR1XMC00CW9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",19.15,19.15,200,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-16mm to 19.9mm","HSS Rohit- 1X  Mandrel 19.15x19.15x200 ","2099-12-31","ramesh.pant@rigpl.com","2012-08-13 12:25:35"
"HR1XMC00CX6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,80,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x80 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:48"
"HR1XMC00CY4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,100,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x100 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00JS0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,125,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x125 ","2099-12-31","ramesh.pant@rigpl.com","2016-04-26 12:15:21.673372"
"HR1XMC00CZ2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,130,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x130 ","2099-12-31","aditya@rigpl.com","2012-05-04 12:22:32"
"HR1XMC00D03","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,150,"","","","","","","-","-","-","No",5,"82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:48"
"HR1XMC001M9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,160,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x160 ","2099-12-31","ramesh.pant@rigpl.com","2013-05-27 15:14:51"
"HR1XMC00D11","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,180,"","","","","","","-","-","-","No",2,"82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x180 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:48"
"HR1XMC00D29","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,200,"","","","","","","-","-","-","No",1,"82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC001N6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,225,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x225 ","2099-12-31","ramesh.pant@rigpl.com","2014-05-28 14:45:11"
"HR1XMC00D37","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,250,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x250 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:45"
"HR1XMC00D45","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,270,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x270 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:45"
"HR1XMC00D52","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,300,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x300 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:45"
"HR1XMC00D60","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,20,350,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x20x350 ","2099-12-31","ramesh.pant@rigpl.com","2013-01-19 13:08:02"
"HR1XMC00GS3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,25,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x25x150 ","2099-12-31","ramesh.pant@rigpl.com","2014-06-24 10:07:48.208195"
"HR1XMC00D78","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,25,190,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x25x190 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:45"
"HR1XMC00JG7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,25,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x25x200 ","2099-12-31","ramesh.pant@rigpl.com","2015-12-29 15:55:40.285629"
"HR1XMC00JH5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,25,400,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x25x400 ","2099-12-31","ramesh.pant@rigpl.com","2015-12-29 16:00:46.771111"
"HR1XMC00JM4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,28,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x28x150 ","2099-12-31","ramesh.pant@rigpl.com","2016-03-21 13:14:26.249523"
"HR1XMC001P2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,28,350,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x28x350 ","2099-12-31","ramesh.pant@rigpl.com","2014-03-06 19:48:46"
"HR1XMC00J98","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,30,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x30x150 ","2099-12-31","ramesh.pant@rigpl.com","2015-12-22 12:02:43.685684"
"HR1XMC00HE3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,30,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x30x200 ","2099-12-31","sushil.rathee@rigpl.com","2014-11-27 16:11:00.779216"
"HR1XMC00D86","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,30,250,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x30x250 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:45"
"HR1XMC00D94","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,30,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x30x300 ","2099-12-31","aditya@rigpl.com","2012-02-25 17:08:10"
"HR1XMC00GT1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,30,350,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x30x350 ","2099-12-31","ramesh.pant@rigpl.com","2014-06-24 10:13:22.885822"
"HR1XMC00DA6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,35,250,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x35x250 ","2099-12-31","ramesh.pant@rigpl.com","2012-10-08 12:29:38"
"HR1XMC00DB4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,35,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x35x300 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:45"
"HR1XMC001Q0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,35,350,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x35x350 ","2099-12-31","ramesh.pant@rigpl.com","2014-02-05 14:30:22"
"HR1XMC00DC2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,35,400,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x35x400 ","2099-12-31","aditya@rigpl.com","2012-02-25 17:09:47"
"HR1XMC001R8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,40,225,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x40x225 ","2099-12-31","ramesh.pant@rigpl.com","2014-05-28 14:48:10"
"HR1XMC00JN1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,40,270,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x40x270 ","2099-12-31","ramesh.pant@rigpl.com","2016-04-06 14:45:34.752196"
"HR1XMC00J80","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,40,300,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 20x40x300 ","2099-12-31","ramesh.pant@rigpl.com","2015-12-07 12:46:19.244523"
"HR1XMC00DD9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,40,350,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x40x350 ","2099-12-31","aditya@rigpl.com","2011-10-07 15:10:57"
"HR1XMC00DE7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,40,400,"","","","","","","-","-","-","No",1,"82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x40x400 ","2099-12-31","aditya@rigpl.com","2012-02-25 17:10:37"
"HR1XMC00DF5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,41,450,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x41x450 ","2099-12-31","aditya@rigpl.com","2012-02-25 17:07:09"
"HR1XMC00DG3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,47,250,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x47x250 ","2099-12-31","anuj@rigpl.com","2012-04-18 10:52:26"
"HR1XMC001S5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",20,47,450,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 20x47x450 ","2099-12-31","ramesh.pant@rigpl.com","2013-08-26 14:36:43"
"HR1XMC00DH1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",22,22,150,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 22x22x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00DJ6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",22,22,180,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 22x22x180 ","2099-12-31","aditya@rigpl.com","2011-09-09 07:57:54"
"HR1XMC00DK4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",22,25,230,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 22x25x230 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:45"
"HR1XMC00DL2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",24,24,105,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 24x24x105 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:48"
"HR1XMC00JX9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",24,24,135,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 24x24x135 ","2099-12-31","ramesh.pant@rigpl.com","2016-06-17 18:46:44.061164"
"HR1XMC00DM0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",24,24,180,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 24x24x180 ","2099-12-31","aditya@rigpl.com","2011-10-07 15:09:01"
"HR1XMC00DN7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",24,24,200,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 24x24x200 ","2099-12-31","aditya@rigpl.com","2011-12-26 18:39:09"
"HR1XMC00DP3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",24,24,205,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 24x24x205 ","2099-12-31","aditya@rigpl.com","2011-10-07 15:08:20"
"HR1XMC00JU6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",25,25,140,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 25x25x140 ","2099-12-31","ramesh.pant@rigpl.com","2016-06-17 18:22:55.084242"
"HR1XMC00DQ1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",25,25,150,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 25x25x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:45"
